Change_History,231972,22,1,0,0,"Change_History (varchar), Change_Owner (varchar), Requested_By (smallint), Change_Type (smallint), External_Notif (bit), Internal_Notif (bit), ShipDate_Changed (bit), ProdDate_Changed (bit), Reason (varchar), Notes (text), Changed_By (varchar), Change_Date (datetime), Old_Date (datetime), New_Date (datetime), Old_Number (float), New_Number (float), Last_Updated (datetime), Old_Text (varchar), New_Text (varchar), WC_Vendor (varchar), Operation_Service (varchar), Job (varchar)"
Breaks,2,13,1,0,0,"Breaks (uniqueidentifier), Break_Name (varchar), End_Time (datetime), Start_Time (datetime), Shift (uniqueidentifier), PostEnd_Grace (int), PostStart_Grace (int), PreEnd_Grace (int), PreStart_Grace (int), Deduct_Job_Time (bit), Last_Updated (datetime), Schedule_Break (bit), Created_Time (datetime)"
Taxer,2,6,1,0,0,"Taxer (varchar), Name (varchar), Collection_Account (varchar), Paid_Account (varchar), Default_Rate (float), Last_Updated (datetime)"
Tax_Code_Detail,2,6,1,0,0,"Tax_Code_Detail (varchar), Tax_Code (varchar), Rate (float), Taxer (varchar), Post_To_GL (bit), Last_Updated (datetime)"
Shift,2,16,1,0,0,"Shift (uniqueidentifier), Shift_Name (varchar), DT_Rate (float), Daily_DT_Threshold (float), Daily_OT_Threshold (float), Weekly_DT_Threshold (float), Weekly_OT_Threshold (float), Holiday_Rate (float), OT_Rate (float), Round_Direction (int), Round_Increment (int), Saturday_Holiday (bit), Sunday_Holiday (bit), Last_Updated (datetime), Round_Job_Time (bit), CutOff_Hrs (float)"
RptPref,1,79,2,1,0,"PreferencesKey (int), Preferences (int), Address (int), Company_Logo (image), URL (text), Quote_Head (text), Quote_Foot (text), PO_Head (text), PO_Foot (text), Cust_Pack_Head (text), Cust_Pack_Foot (text), Vend_Pack_Head (text), Vend_Pack_Foot (text), Acknow_Head (text), Acknow_Foot (text), Invoice_Head (text), Invoice_Foot (text), Route_Header1 (varchar), Route_Header2 (varchar), Route_Header3 (varchar), Mat_Header1 (varchar), Mat_Header2 (varchar), Mat_Header3 (varchar), Inc_Route (bit), Inc_Route_Notes (bit), Inc_Matl (bit), Inc_Picks (bit), Inc_Buys (bit), Inc_Comp (bit), Inc_Deliveries (bit), Inc_Services (bit), Inc_Job_Notes (bit), Print_BO_PL (bit), Print_BO_Inv (bit), Print_Order (varchar), Print_Comp_Jobs (bit), Hide_Customer (bit), Print_Bar_Codes (varchar), Print_Wide (bit), BS_Print_Format (varchar), Print_Zero_Balances (bit), Neg_Nbr_Format (varchar), Round_To_Dollar (bit), Hide_Estimates (bit), Quote_Form_Type (varchar), Nbr_Copies_Quote (int), Fax_Quote (bit), Acknow_Form_Type (varchar), Nbr_Copies_Acknow (int), Fax_Acknow (bit), Invoice_Form_Type (varchar), Nbr_Copies_Invoice (int), Fax_Invoice (bit), Pack_Form_Type (varchar), Nbr_Copies_Pack (int), Fax_Pack (bit), PO_Form_Type (varchar), Nbr_Copies_PO (int), Fax_PO (bit), Vend_Pack_Form_Type (varchar), Nbr_Copies_Vend_Pack (int), Fax_Vend_Pack (bit), Last_Updated (datetime), RFQ_Head (text), RFQ_Foot (text), Quote_QualDoc (varchar), Quote_QualAlign (varchar), PO_QualDoc (varchar), PO_QualAlign (varchar), Cust_Pack_QualDoc (varchar), Cust_Pack_QualAlign (varchar), Vend_Pack_QualDoc (varchar), Vend_Pack_QualAlign (varchar), Acknow_QualDoc (varchar), Acknow_QualAlign (varchar), Invoice_QualDoc (varchar), Invoice_QualAlign (varchar), RFQ_QualDoc (varchar), RFQ_QualAlign (varchar)"
Preferences,1,74,1,0,0,"PreferencesKey (int), Preferences (int), System_Base_Currency (int), Imperial_Metric (varchar), Mat_Cost_Method (varchar), Labor_Rate (varchar), Labor_Burden (varchar), WC_Rate (money), Profit_Markup (varchar), Profit_Pct (float), Labor_Markup_Pct (float), Mat_Markup_Pct (float), Serv_Markup_Pct (float), Labor_Burden_Markup_Pct (float), Machine_Burden_Markup_Pct (float), GA_Burden_Markup_Pct (float), Run_Method (varchar), Transfer_Cost_Method (varchar), Inv_Cost_Method (varchar), Calc_Rem_Hours (varchar), Copy_Job_Hours (varchar), Close_Rule (varchar), Ship_Lead_Days (smallint), Link_Material (bit), SO_Ship_Override (bit), Partner (varchar), Link_Component (bit), Update_Job_From_PO (bit), Interface_AR (bit), Time_Entry_Pct (smallint), Auto_Complete_Oper (bit), Overlap_Method (varchar), Burden_Incl_Comm (bit), Incl_Scrap_Qty (bit), Default_Status (int), Last_Updated (datetime), Sell_Misc_Items (bit), Use_Discounts (bit), Quote_Default_Status (smallint), Order_Unit (varchar), Price_Unit_Conv (float), Price_Unit (varchar), Company_Code (varchar), Post_Transactions (bit), Quote_Decimal_Places (int), Freight_Class (varchar), Default_Tran_Limit (smallint), Home_Prompt (varchar), Track_PO_Changes (bit), Track_Job_Changes (bit), SynergyURL (varchar), SynergySQLServer (varchar), SynergySQLDB (varchar), SynergyDBPrefix (varchar), ObjectID (uniqueidentifier), Material_Affects_Schedule (bit), Allow_Prior_Schedule (bit), QualitySystemURL (varchar), Win_Probability (int), Expiration_Days (int), Syn_Items_FG (bit), Syn_Items_Supply (bit), Syn_Items_HW (bit), Syn_Items_Raw (bit), Syn_Items_IncludeRev (bit), AutoLogoutOption (int), AutoLogoutIdleTime (float), Unique_JobPart_SerialNum (bit), Track_Routing_Changes (bit), uniPoint_TokenKey (varchar), Quality_Solution_Key (int), QueLagHoursSource (int), uniPoint_Server_Path (varchar), Do_Not_Use_Currency_Conversion (bit)"
JB_Database,1,2,1,0,0,"JB_Database (int), DatabaseID (varchar)"
Location,1,9,1,0,2,"LocationKey (int), Location (int), User_Values (int), Warehouse (varchar), Location_ID (varchar), Description (varchar), Type (varchar), Note_Text (text), Last_Updated (datetime)"
FinPref,1,39,1,0,0,"PreferencesKey (int), Preferences (int), Nbr_Fiscal_Periods (smallint), JE_Retention (smallint), AR_Account (varchar), AR_Discount_Code (varchar), AR_Aging (varchar), AR_Cutoff_Days1 (smallint), AR_Cutoff_Days2 (smallint), AR_Cutoff_Days3 (smallint), AP_Account (varchar), AP_Discount (varchar), AP_Aging (varchar), AP_Cutoff_Days1 (smallint), AP_Cutoff_Days2 (smallint), AP_Cutoff_Days3 (smallint), AP_Check_Recon (bit), GL_Retained_Earnings (varchar), GL_CurrYr_Retained_Earnings (varchar), Last_Updated (datetime), AR_Fiscal_Per (varchar), AR_Next_Fiscal_Per (varchar), AP_Fiscal_Per (varchar), AP_Next_Fiscal_Per (varchar), GL_Fiscal_Per (varchar), GL_Next_Fiscal_Per (varchar), WIP_Account (varchar), RM_Account (varchar), FG_Account (varchar), COGS_Account (varchar), Scrap_Account (varchar), Labor_Account (varchar), Labor_Burden_Account (varchar), Machine_Burden_Account (varchar), GABurden_Account (varchar), AR_GLFE_Account (varchar), AP_GLFE_Account (varchar), NET1_Location_ID (varchar), NET1_Developer_ID (varchar)"
Currency_Def,1,15,1,0,0,"Currency_DefKey (int), Currency_Def (int), Currency_Name (varchar), Symbol (varchar), Description (varchar), Base_Currency (int), Rate (float), EMU_Member (bit), Sig_Digits (smallint), Dec_Symbol (varchar), Thousand_Separator (varchar), Neg_Format (smallint), Pos_Format (smallint), Locale (int), Last_Updated (datetime)"
Currency_Rate,0,7,1,0,0,"Currency_RateKey (int), Currency_Rate (int), Source_Currency (int), Target_Currency (int), Rate (float), Effective_Date (datetime), Last_Updated (datetime)"
Customer_Part,0,12,2,1,0,"Customer_PartKey (int), Customer_Part (int), Customer (varchar), Material (varchar), Part_Number (varchar), Rev (varchar), Description (varchar), Ext_Description (text), Sell_Price (float), Last_Updated (datetime), Customer_Type (varchar), Use_Customer_Currency (bit)"
Emp_Assignment,0,11,1,0,0,"Emp_Assignment (varchar), Employee (varchar), Op_Group (varchar), Job_Operation (int), Completed_Date (datetime), Schedule_Date (datetime), Due_Date_Only (bit), Sequence (int), Status (varchar), Last_Updated (datetime), ObjectID (uniqueidentifier)"
Bill_Of_Quotes,0,6,4,2,0,"Parent_Quote (varchar), Component_Quote (varchar), Quote_Operation (int), Relationship_Type (varchar), Relationship_Qty (int), Last_Updated (datetime)"
Attachment_Print,0,4,2,1,0,"Attachment_Print (varchar), Attachment (int), Last_Updated (datetime), Report_ID (varchar)"
Attendance,0,16,1,0,0,"Attendance (varchar), Employee (varchar), Work_Date (datetime), Login (datetime), Adjusted_Login (datetime), Logout (datetime), Adjusted_Logout (datetime), Regular_Minutes (float), OT_Minutes (float), DoubleOT_Minutes (float), Break_Minutes (float), Attendance_Type (int), Lock_Times (bit), Source (int), Last_Updated (datetime), ManualBrkTime (bit)"
ACH_Vendor_Contacts,0,3,1,0,0,"ID (int), ACH_Vendor_ID (int), Contact (int)"
ACH_Vendors,0,20,0,0,0,"ID (int), Vendor (varchar), Vendor_Legal_Name (varchar), Vendor_ID_Number (varchar), Routing_Number (varchar), Account_Number (varchar), Use_Default_Email (bit), Use_Contact_Title (varchar), Use_Selected_Contacts (bit), Date_Added (datetime), International (bit), Bank_Name (varchar), Bank_Country (varchar), Bank_ID_Number (varchar), ACH_Format (varchar), Mail_Handling_Code (varchar), Payee_Account_Type (varchar), Bank_ID (int), Account_Type (varchar), Format_ID (int)"
ACH_Version,0,3,1,0,0,"ID (int), Version (varchar), Updated_On (datetime)"
ACH_User_Permissions,0,4,1,0,0,"ID (int), User_ID (int), Permission_ID (int), Last_Updated (datetime)"
ACH_Bank_Formats,0,9,1,0,0,"ID (int), Bank_ID (int), Format_Name (varchar), Line_Name (varchar), Line_Num (varchar), Block_Num (varchar), Element_Name (varchar), Element_Value (varchar), Last_Updated (date)"
ACH_Banks,0,44,1,0,0,"ID (int), Bank (varchar), Routing_Number (varchar), Account_Number (varchar), Company_Name (varchar), Tax_Number (varchar), Balanced_File (bit), Blocked_File (bit), Client_Number (varchar), Destination_Data_Center (varchar), Bank_Name (varchar), Status (varchar), RBC (bit), Prenote_Code (varchar), Prenote_Amount (decimal), EFT_Format (varchar), Output_Format (varchar), Bank_Code (varchar), Branch_Code (varchar), Location_Code (varchar), Country_Code (varchar), Bank_ID (varchar), ACH_ID (varchar), Default_Format (int), Starting_Check_Number (int), Company_ID (varchar), Default_Bank (bit), Use_Custom_Format (bit), Use_Jobboss_Next_Check_Number (bit), Company_Discretionary_Data (varchar), Offset_Value (varchar), Include_Settlement_Date (bit), Settlement_Days (int), Overwrite_Currency_Code (bit), Overwrite_Currency_Value (varchar), Allow_Blank_Routing_Number (bit), Include_Vendor_Name (bit), Return_Account (varchar), Return_Transit (varchar), CIBC_Flag (varchar), CIBC_Branch_Transit (varchar), CIBC_Institute_ID (varchar), CIBC_Settlement_Account (varchar), CIBC_Client_Defined (varchar)"
ACH_Batch_Detail,0,5,1,0,0,"ID (int), Batch_ID (int), Item_Number (varchar), Item_Status (varchar), Last_Updated (datetime)"
ACH_Batch_Header,0,8,1,0,0,"ID (int), Batch_Number (varchar), Date_Added (datetime), Date_ACH_Created (datetime), Email_Sent (bit), Batch_Type (int), Approved (bit), Requested_By (varchar)"
ACH_Log,0,9,1,0,0,"ID (int), Date_Processed (datetime), AP_Check (varchar), Vendor (varchar), Check_Number (varchar), Check_Date (datetime), Check_Amount (money), Email_Sent (bit), Bank (varchar)"
ACH_Permissions,0,4,1,0,0,"ID (int), Permission (varchar), Caption (varchar), View_Order (int)"
ACH_Settings,0,18,1,0,0,"ID (int), User_Name (varchar), Password (varchar), SMTP_Server (varchar), SMTP_Port (varchar), SMTP_Requires_Login (bit), SMTP_Login (varchar), SMTP_Password (varchar), SMTP_Email_From (varchar), SMTP_CC (varchar), Company_Legal_Name (varchar), Company_FEIN (varchar), Bank_Legal_Name (varchar), Bank_Routing_Number (varchar), Bank_Account_Number (varchar), Return_Account_Number (varchar), Client_Number (varchar), Data_Center (varchar)"
Price_Break,0,7,1,0,0,"Price_BreakKey (int), Price_Break (int), Material (varchar), Minimum_Qty (float), Sell_Price (float), Last_Updated (datetime), Vendor_Material (varchar)"
Permission,0,5,1,0,0,"Permission (varchar), Employee (varchar), Transaction_Definition (int), Employee_Title (varchar), Last_Updated (datetime)"
Op_Group,0,6,1,0,0,"Op_Group (varchar), Work_Center (varchar), Name (varchar), Schedule_End (datetime), Schedule_Start (datetime), Last_Updated (datetime)"
Quote_Req,0,35,3,2,1,"Quote_ReqKey (int), Quote_Req (int), Quote (varchar), Material (varchar), Quote_Operation (int), Vendor (varchar), Type (varchar), Description (varchar), Pick_Buy_Indicator (varchar), Quantity_Per_Basis (varchar), Quantity_Per (float), UofM (varchar), Cost_UofM (varchar), Est_Unit_Cost (float), Vendor_Reference (varchar), Part_Length (float), Part_Width (float), Bar_End (float), Cutoff (float), Facing (float), Bar_Length (float), Currency_Conv_Rate (float), Trade_Currency (int), Fixed_Rate (bit), Trade_Date (datetime), Certs_Required (bit), Sched_Start_Date (datetime), Sched_End_Date (datetime), Note_Text (text), Last_Updated (datetime), Cost_Unit_Conv (float), Quantity_Multiplier (float), Drawing_ID (varchar), Affects_Schedule (bit), Rounded (bit)"
Quote_Req_Qty,0,14,2,1,0,"Quote_Req_QtyKey (int), Quote_Req_Qty (int), Quote_Req (int), Quote (varchar), Material (varchar), Quote_Qty_Key (int), Make_Quantity (int), Est_Qty (float), Est_Unit_Cost (float), Est_Addl_Cost (money), Addl_Cost_Desc (varchar), Est_Total_Cost (money), Lead_Days (smallint), Last_Updated (datetime)"
Raw_Stock_Old,0,11,0,0,0,"Raw_Stock (varchar), Type (varchar), Shape (varchar), Length (float), Length2 (float), Thickness (float), Gauge (float), Distance_Across (float), Purchase_Unit_Weight (float), Weight_Factor (float), Last_Updated (datetime)"
Quote_Addl_Charge,0,11,2,1,0,"Quote_Addl_ChargeKey (int), Addl_Charge (int), Quote (varchar), Sales_Code (varchar), Description (varchar), Est_Price (money), Job_Revenue (bit), Commissionable (bit), Note_Text (text), Last_Updated (datetime), Recurring (bit)"
Quote_Operation,0,40,4,3,1,"Quote_OperationKey (int), Quote_Operation (int), Vendor (varchar), Work_Center (varchar), Quote (varchar), WC_Vendor (varchar), Description (varchar), Run (float), Run_Method (varchar), Efficiency_Pct (float), Est_Run_Per_Part (float), Attended_Pct (float), Queue_Hrs (float), Est_Setup_Hrs (float), Operation_Service (varchar), Sequence (smallint), Inside_Oper (bit), Lead_Days (smallint), Est_Unit_Cost (float), Est_Addl_Cost (money), Addl_Cost_Desc (varchar), Minimum_Chg_Amt (money), Cost_Unit (varchar), Cost_Unit_Conv (float), Currency_Conv_Rate (float), Trade_Currency (int), Fixed_Rate (bit), Trade_Date (datetime), Run_Labor_Rate (money), Setup_Labor_Rate (money), Run_Labor_Burden_Rate (money), Setup_Labor_Burden_Rate (money), Machine_Burden_Rate (money), GA_Burden_Rate (money), Note_Text (text), Last_Updated (datetime), Sched_Resources (float), Lag_Hours (float), Overlap (float), Overlap_Method (varchar)"
Quote_Operation_Qty,0,30,3,2,0,"Quote_Operation_QtyKey (int), Quote_Operation_Qty (int), Quote_Operation (int), Quote_Qty_Key (int), Est_Setup_Hrs (float), Est_Run_Hrs (float), Est_Total_Hrs (float), Est_Setup_Labor (money), Est_Run_Labor (money), Est_Labor_Burden (money), Est_Machine_Burden (money), Est_GA_Burden (money), Sequence (smallint), Priority (smallint), Inside_Oper (bit), Est_Unit_Cost (float), Est_Addl_Cost (money), Addl_Cost_Desc (varchar), Offset_Rate (money), Est_Total_Cost (money), Nbr_Setups (real), Last_Updated (datetime), Run (float), Run_Method (varchar), Efficiency_Pct (float), Est_Run_Per_Part (float), Setup_Hrs (float), Locked (bit), Overlap_Qty (float), Est_Ovl_Hrs (float)"
Shift_Override,0,3,1,0,0,"ObjectID (uniqueidentifier), Shift_Name (varchar), Last_Updated (datetime)"
SO_Detail,0,48,2,1,0,"SO_DetailKey (int), SO_Detail (int), Sales_Order (varchar), SO_Line (varchar), PO (varchar), Line (varchar), Material (varchar), Ship_To (int), Drop_Ship (bit), Quote (varchar), Job (varchar), Status (varchar), Make_Buy (varchar), Unit_Price (float), Discount_Pct (float), Price_UofM (varchar), Total_Price (money), Deferred_Qty (float), Prepaid_Amt (money), Unit_Cost (float), Order_Qty (float), Stock_UofM (varchar), Backorder_Qty (float), Picked_Qty (float), Shipped_Qty (float), Returned_Qty (float), Certs_Required (bit), Taxable (bit), Commissionable (bit), Commission_Pct (float), Sales_Code (varchar), Note_Text (text), Promised_Date (datetime), Last_Updated (datetime), Description (varchar), Price_Unit_Conv (float), Rev (varchar), Tax_Code (varchar), Ext_Description (text), Cost_UofM (varchar), Cost_Unit_Conv (float), Res_Type (smallint), Res_ID (varchar), Res_Qty (float), Partial_Res (bit), Prepaid_Trade_Amt (money), ObjectID (uniqueidentifier), CommissionIncluded (bit)"
SO_Header,0,27,1,0,1,"Sales_Order (varchar), Customer (varchar), Ship_To (int), Contact (int), Sales_Rep (varchar), Order_Taken_By (varchar), Ship_Via (varchar), Tax_Code (varchar), Terms (varchar), Sales_Tax_Amt (money), Sales_Tax_Rate (float), Order_Date (datetime), Promised_Date (datetime), Customer_PO (varchar), Status (varchar), Total_Price (money), Currency_Conv_Rate (float), Trade_Currency (int), Fixed_Rate (bit), Trade_Date (datetime), Note_Text (text), Comment (text), Last_Updated (datetime), User_Values (int), Source (varchar), Prepaid_Tax_Amount (money), Revision (varchar)"
Sched_Bill_Dist,0,7,1,0,0,"Sched_Bill_Dist (varchar), Scheduled_Bill (varchar), Amount (float), Description (varchar), GL_Account (varchar), Last_Updated (datetime), Discountable (bit)"
Scheduled_Bill,0,9,1,0,0,"Scheduled_Bill (varchar), Started_Date (datetime), Vendor (varchar), Invoice_Day (smallint), Base_Number (varchar), Occurrence (smallint), Remit_To (int), Note_Text (text), Last_Updated (datetime)"
SerialNumber,0,6,1,0,0,"ObjectID (uniqueidentifier), SerialNumber (varchar), PartNumber (varchar), CurrentUsage (float), ExpirationDate (datetime), Last_Updated (datetime)"
SerialNumberDetail,0,6,1,0,0,"ObjectID (uniqueidentifier), SerialNumber_OID (uniqueidentifier), Reference_OID (uniqueidentifier), OwnerReference_OID (uniqueidentifier), ObjectType (int), Last_Updated (datetime)"
Stock_Item,0,24,1,0,0,"Stock_Item (varchar), Name (varchar), Primary_Vendor (varchar), Shape (varchar), Location_ID (varchar), Sales_Code (varchar), Pick_Buy_Indicator (varchar), Class (varchar), Stocked_UofM (varchar), Purchase_UofM (varchar), Cost_UofM (varchar), Rd_Whole_Unit (bit), Lot_Trace (bit), Lead_Days (int), GL_Account (varchar), Alloy (varchar), Pounds_Per_Base_Unit (float), Dimension_1 (float), Dimension_2 (float), Dimension_3 (float), Dimension_4 (float), Dimension_5 (float), Last_Updated (datetime), Tax_Code (varchar)"
Temp_ID,0,4,2,0,0,"Session_ID (varchar), Item (varchar), Item2 (varchar), Item3 (varchar)"
Transaction_Data,0,26,1,0,0,"Transaction_Data (varchar), Transaction_Type (int), Employee (varchar), Work_Date (datetime), Terminal_ID (varchar), Status (int), Transaction_Start (datetime), Transaction_End (datetime), Error_ID (varchar), Error_Text (varchar), Linked_Tran_Int (int), Linked_Tran_String (varchar), Target_Int (int), Target_String (varchar), Job (varchar), Material (varchar), Quantity (float), Document (varchar), Location (varchar), Location_1 (varchar), Lot (varchar), Lot_1 (varchar), PO (varchar), PO_Line (varchar), Last_Updated (datetime), Close (bit)"
Transaction_Detail,0,26,1,0,0,"Transaction_Detail (int), Transaction_Data (varchar), Target_Integer (int), Labor_Hrs (float), Machine_Hrs (float), Percent_Complete (float), Entry_Type (int), Rework (bit), Rework_Rsn (varchar), Scrap_Rsn (varchar), Scrap_Qty (int), Notes (text), Complete_Operation (bit), Quantity (int), Work_Center (varchar), Job (varchar), Operation (varchar), Linked_Tran_String (varchar), Text1 (varchar), Text4 (varchar), SN_OID (uniqueidentifier), SerialNumber (varchar), PartNumber (varchar), CurrentUsage (float), ExpirationDate (datetime), SN_IsScrapped (bit)"
Transaction_Setting,0,9,1,0,0,"Transaction_Setting (varchar), Transaction_Value (varchar), Employee (varchar), Permission (varchar), Default_Value (varchar), Display_Text (varchar), Hidden (bit), Required (bit), Last_Updated (datetime)"
WCMaterialClass,0,4,1,0,0,"ObjectID (uniqueidentifier), WorkCenter_OID (uniqueidentifier), Class_OID (uniqueidentifier), Last_Updated (datetime)"
WCMaterialShape,0,4,1,0,0,"ObjectID (uniqueidentifier), WorkCenter_OID (uniqueidentifier), Shape_OID (uniqueidentifier), Last_Updated (datetime)"
WCShift_Override,0,11,1,0,0,"ObjectID (uniqueidentifier), Shift_ID (uniqueidentifier), Machines (int), Operators (int), Operators_Per_Machine (float), Shift_Type (int), Date (datetime), Hours (float), WorkCenter_OID (uniqueidentifier), Is_Work_Day (bit), Last_Updated (datetime)"
