25-043,ECOPOL,FEA & CYCLIC ANALYSIS,Active,2025-03-27 00:00:00.000,3,3,0,12000.00,0.00,0,0,0,0,3,0.0
25-189,VERTCORP,BUFFER TANK 66 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-190,VERTCORP,BUFFER TANK 67 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-191,VERTCORP,BUFFER TANK 68 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-192,VERTCORP,BUFFER TANK 69 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-193,VERTCORP,BUFFER TANK 70 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-194,VERTCORP,BUFFER TANK 71 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-195,VERTCORP,BUFFER TANK 72 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-196,VERTCORP,BUFFER TANK 73 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-197,VERTCORP,BUFFER TANK 74 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-198,VERTCORP,BUFFER TANK 75 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-199,VERTCORP,BUFFER TANK 76 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-200,VERTCORP,BUFFER TANK 77 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-201,VERTCORP,BUFFER TANK 78 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-202,VERTCORP,BUFFER TANK 79 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-203,VERTCORP,BUFFER TANK 80 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-204,VERTCORP,BUFFER TANK 81 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-205,VERTCORP,BUFFER TANK 82 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-206,VERTCORP,BUFFER TANK 83 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-207,VERTCORP,BUFFER TANK 84 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-208,VERTCORP,BUFFER TANK 85 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-209,VERTCORP,BUFFER TANK 86 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-210,VERTCORP,BUFFER TANK 87 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-211,VERTCORP,BUFFER TANK 88 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-212,VERTCORP,BUFFER TANK 89 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-213,VERTCORP,BUFFER TANK 90 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-214,VERTCORP,BUFFER TANK 91 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-215,VERTCORP,BUFFER TANK 92 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-216,VERTCORP,BUFFER TANK 93 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-217,VERTCORP,BUFFER TANK 94 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-218,VERTCORP,BUFFER TANK 95 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-219,VERTCORP,BUFFER TANK 96 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-220,VERTCORP,BUFFER TANK 97 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-221,VERTCORP,BUFFER TANK 98 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-222,VERTCORP,BUFFER TANK 99 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-223,VERTCORP,BUFFER TANK 100 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-224,VERTCORP,BUFFER TANK 101 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-225,VERTCORP,BUFFER TANK 102 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-226,VERTCORP,BUFFER TANK 103 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-227,VERTCORP,BUFFER TANK 104 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-228,VERTCORP,BUFFER TANK 105 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-229,VERTCORP,BUFFER TANK 106 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-230,VERTCORP,BUFFER TANK 107 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-231,VERTCORP,BUFFER TANK 108 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-232,VERTCORP,BUFFER TANK 109 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-233,VERTCORP,BUFFER TANK 110 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-234,VERTCORP,BUFFER TANK 111 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-235,VERTCORP,BUFFER TANK 112 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-236,VERTCORP,BUFFER TANK 113 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-237,VERTCORP,BUFFER TANK 114 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-238,VERTCORP,BUFFER TANK 115 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-239,VERTCORP,BUFFER TANK 116 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-240,VERTCORP,BUFFER TANK 117 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-241,VERTCORP,BUFFER TANK 118 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-242,VERTCORP,BUFFER TANK 119 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-243,VERTCORP,BUFFER TANK 120 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-244,VERTCORP,BUFFER TANK 121 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-245,VERTCORP,BUFFER TANK 122 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-246,VERTCORP,BUFFER TANK 123 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-247,VERTCORP,BUFFER TANK 124 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-248,VERTCORP,BUFFER TANK 125 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-249,VERTCORP,BUFFER TANK 126 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-250,VERTCORP,BUFFER TANK 127 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-251,VERTCORP,BUFFER TANK 128 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-252,VERTCORP,BUFFER TANK 129 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-253,VERTCORP,BUFFER TANK 130 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-254,VERTCORP,BUFFER TANK 131 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-255,VERTCORP,BUFFER TANK 132 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-256,VERTCORP,BUFFER TANK 133 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-257,VERTCORP,BUFFER TANK 134 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-258,VERTCORP,BUFFER TANK 135 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-259,VERTCORP,BUFFER TANK 136 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-260,VERTCORP,BUFFER TANK 137 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-261,VERTCORP,BUFFER TANK 138 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-262,VERTCORP,BUFFER TANK 139 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-263,VERTCORP,BUFFER TANK 140 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-264,VERTCORP,BUFFER TANK 141 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-265,VERTCORP,BUFFER TANK 142 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-266,VERTCORP,BUFFER TANK 143 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-267,VERTCORP,BUFFER TANK 144 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-268,VERTCORP,BUFFER TANK 145 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-269,VERTCORP,BUFFER TANK 146 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-270,VERTCORP,BUFFER TANK 147 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-271,VERTCORP,BUFFER TANK 148 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-272,VERTCORP,BUFFER TANK 149 OF 224,Active,2025-12-15 00:00:00.000,14,14,0,1363.75,4699.32,0,0,1,0,13,7.1
25-113,EPICSYST,T-120,Active,2025-10-31 00:00:00.000,21,21,0,39800.84,16372.50,0,0,2,0,19,9.5
26-005,USSUGARC,POLISHING/TRAP FILTER BLOWDN TANK,Active,2026-01-19 00:00:00.000,22,22,0,12132.28,9348.59,0,0,8,0,14,36.4
26-020,USSUGARC,SECONDARY SCREENED JUICE TANK C,Active,2026-02-05 00:00:00.000,16,16,0,18179.80,11076.01,0,0,6,0,10,37.5
25-356,SYNTHOMER,EMULSION TANK,Active,2025-12-18 00:00:00.000,30,30,0,64638.15,17674.37,0,0,12,0,18,40.0
26-014,FLOQENGI,R1 REACTOR,Active,2026-01-13 00:00:00.000,5,5,0,50413.51,12444.29,0,0,2,0,3,40.0
26-017,FLOQENGI,EPI TANK #1,Active,2026-01-13 00:00:00.000,5,5,0,122890.20,33615.28,0,0,2,0,3,40.0
26-018,FLOQENGI,EPI TANK #2,Active,2026-01-13 00:00:00.000,5,5,0,122890.20,33615.28,0,0,2,0,3,40.0
26-021,USSUGARC,PRIMARY SCREENED JUICE TANK C,Active,2026-02-05 00:00:00.000,15,15,0,16078.03,7794.38,0,0,6,0,9,40.0
25-112,EPICSYST,T-118B,Active,2025-10-31 00:00:00.000,20,20,0,17684.66,11802.37,0,0,9,0,11,45.0
25-115,EPICSYST,V-104,Active,2025-10-31 00:00:00.000,11,11,0,5434.62,3538.65,0,0,5,0,6,45.5
25-111,EPICSYST,T-118A,Active,2025-10-31 00:00:00.000,21,21,0,17747.33,11804.26,0,0,10,0,11,47.6
26-024,POLYCOMP,WATER TANK,Active,2026-03-05 00:00:00.000,2,2,0,3352.16,1578.54,0,0,1,0,1,50.0
OH-26,SAVATANK,NULL,Active,2026-01-02 00:00:00.000,2,2,0,3989.25,1169.71,0,0,1,0,1,50.0
25-045,PROPIPE,NOZZLES AND AGITATOR SUPPORTS,Active,2025-04-05 00:00:00.000,11,11,0,14716.05,16654.77,0,0,7,4,0,63.6
25-069,RECOCOMM,BUFFER TANK #14,Active,2025-06-13 00:00:00.000,11,11,0,24761.49,5304.15,0,0,8,1,2,72.7
25-070,RECOCOMM,BUFFER TANK #15,Active,2025-06-13 00:00:00.000,11,11,0,26661.49,5624.15,0,0,8,0,3,72.7
25-053,ANDRITZI,VAPOR DUCTING 300122163,Active,2025-06-02 00:00:00.000,8,8,0,11290.58,11282.11,0,0,6,0,2,75.0
25-086,TELLPROD,SS FLANGE RING,Active,2025-07-30 00:00:00.000,4,4,0,4928.55,4028.55,0,0,3,0,1,75.0
25-108,EPICSYST,T-114,Active,2025-10-31 00:00:00.000,4,4,0,7950.65,6362.25,0,0,3,0,1,75.0
26-006,VERTCORP,TEMP SENSOR SHIPMENT 1,Active,2026-01-19 00:00:00.000,4,4,0,58691.65,54567.39,0,0,3,0,1,75.0
26-022,ANDRITZI,WASH LIQUOR FLASH TANK,Active,2026-02-17 00:00:00.000,4,4,0,14996.29,5556.86,0,0,3,0,1,75.0
24-024,GARRMACH,310 SS CYLINDER,Active,2024-05-09 00:00:00.000,5,5,0,13749.76,12358.81,0,0,4,0,1,80.0
25-071,RECOCOMM,BUFFER TANK #16,Active,2025-06-13 00:00:00.000,10,10,0,26679.68,5642.34,0,0,8,0,2,80.0
25-107,EPICSYST,T-113,Active,2025-10-31 00:00:00.000,5,5,0,14731.51,9858.51,0,0,4,0,1,80.0
26-015,FLOQENGI,R2 REACTOR,Active,2026-01-13 00:00:00.000,5,5,0,67473.70,37087.88,0,0,4,0,1,80.0
25-098,COASTECH,MIST ELIMINATOR W/FACE WASH,Active,2025-09-24 00:00:00.000,31,31,0,30251.02,25877.99,0,0,25,0,6,80.6
26-016,FLOQENGI,R3 REACTOR,Active,2026-01-13 00:00:00.000,7,7,0,64823.85,31568.47,0,0,6,0,1,85.7
25-040,NAKKILNS,HR 120 SHELL,Active,2025-03-05 00:00:00.000,10,10,0,872122.79,865103.72,0,0,9,0,2,90.0
25-106,EPICSYST,T-121,Active,2025-10-31 00:00:00.000,27,27,0,33035.36,32267.36,0,0,25,0,2,92.6
25-084,ATLASMIN,SULFUR HOLDING TANK,Active,2025-07-18 00:00:00.000,46,46,0,38970.14,26050.39,0,0,43,0,3,93.5
25-116,POLYCOMP,MALEIC ANHYDRIDE TANK,Active,2025-11-05 00:00:00.000,57,57,0,72683.33,71288.69,0,0,55,0,2,96.5
25-055,AIRGASNITR,SST N20 REACTOR,Active,2025-06-12 00:00:00.000,65,65,0,55737.15,52940.67,0,0,63,0,2,96.9
25-110,EPICSYST,T-117,Active,2025-10-31 00:00:00.000,32,32,0,28200.58,29809.12,0,0,31,0,1,96.9
25-117,MERRINDU,MH-5301-HP-02000-CASING,Active,2025-11-07 00:00:00.000,33,33,0,40584.60,38693.96,0,0,32,0,1,97.0
25-093,AMERTERP,CARBON UNIT #2,Active,2025-09-10 00:00:00.000,36,36,0,33940.94,33477.10,0,0,35,0,2,97.2
25-092,AMERTERP,CARBON UNIT #1,Active,2025-09-10 00:00:00.000,38,38,0,33992.68,33719.94,0,0,37,0,2,97.4
25-102,EPICSYST,T-101,Active,2025-11-03 00:00:00.000,41,41,0,27835.26,26133.52,0,0,40,0,1,97.6
25-101,HARPLOVE,T-1615 RUPTURE DISK CATCH TANK,Active,2025-10-27 00:00:00.000,48,48,0,210134.43,216439.51,0,0,47,0,1,97.9
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,50,50,0,55246.83,58846.09,0,0,49,0,2,98.0
23-105,THEINDUS,SPARE GASKETS,Active,2024-04-15 00:00:00.000,5,5,0,242.72,242.72,0,0,5,0,0,100.0
24-025,USSUGARC,EXPLOSION VENT PANEL,Active,2024-05-28 00:00:00.000,1,1,0,2192.00,2192.00,0,0,1,0,0,100.0
24-043,FLOQENGI,MANWAY HARDWARE TO CONVERT TO TOOL LESS,Active,2024-07-24 00:00:00.000,1,1,0,888.00,903.96,0,0,1,0,0,100.0
24-045,PISTINDU,OIL/WATER SEPARATION TANK,Active,2024-08-15 00:00:00.000,29,29,0,6478.79,6940.28,0,0,29,0,0,100.0
24-046,SYMSENGI,NMP STORAGE TANK (TK-F502R),Active,2024-08-15 00:00:00.000,69,69,0,48958.80,54688.01,0,0,69,0,0,100.0
24-057,HOLBROOK,FORM (2) CONES,Active,2024-10-18 00:00:00.000,1,1,0,452.46,452.46,0,0,1,0,0,100.0
24-058,FLOQENGI,(5) MANWAY GASKETS,Active,2024-10-29 00:00:00.000,1,1,0,1629.60,1685.48,0,0,1,0,0,100.0
24-061,INDUSUPP,(2) CHASE GASKETS,Active,2024-11-19 00:00:00.000,2,2,0,532.00,563.41,0,0,2,0,0,100.0
25-038,AJAYNAMER,PE STAMP FOR JN 122-22,Active,2025-02-21 00:00:00.000,1,1,0,2250.00,2250.00,0,0,1,0,0,100.0
25-041,INDUSUPP,CHASE GASKET,Active,2025-03-10 00:00:00.000,1,1,0,230.00,259.36,0,0,1,0,0,100.0
25-042,ANDRITZI,FOUL CONDENSATE TANK,Active,2025-03-19 00:00:00.000,18,18,0,2928.19,2771.71,0,0,18,0,0,100.0
25-046,INDUSUPP,CHASE GASKET,Active,2025-04-14 00:00:00.000,1,1,0,562.00,594.06,0,0,1,0,0,100.0
25-048,USSUGARC,EXPLOSION VENT PANEL,Active,2025-04-28 00:00:00.000,2,2,0,13851.27,14035.08,0,0,2,0,0,100.0
25-049,YOWNBOIL,TANK PATCH REPAIR,Active,2025-05-06 00:00:00.000,5,5,0,337.13,337.13,0,0,5,0,0,100.0
25-050,THEINDUS,(8) GASKETS,Active,2025-05-12 00:00:00.000,2,2,0,292.37,245.12,0,0,2,0,0,100.0
25-051,USSUGARC,EXPLOSION VENT PANEL,Active,2025-05-13 00:00:00.000,1,1,0,3836.00,4020.08,0,0,1,0,0,100.0
25-081,PROPIPE,"20"" ROLLED PIPE",Active,2025-07-01 00:00:00.000,1,1,0,1108.97,1108.97,0,0,1,0,0,100.0
25-091,USSUGARSV,API MANWAY,Active,2025-09-04 00:00:00.000,3,3,0,384.89,384.89,0,0,3,0,0,100.0
25-103,EPICSYST,T-104,Active,2025-10-31 00:00:00.000,37,37,0,26731.47,25054.58,0,0,37,0,0,100.0
25-104,EPICSYST,T-103,Active,2025-10-31 00:00:00.000,35,35,0,26679.31,25051.91,0,0,35,0,0,100.0
25-105,EPICSYST,T-105,Active,2025-10-31 00:00:00.000,29,29,0,26805.55,25218.82,0,0,29,0,0,100.0
25-109,EPICSYST,V-117,Active,2025-10-31 00:00:00.000,5,5,0,4004.50,4293.40,0,0,5,0,0,100.0
25-118,MERRINDU,MH-5301-HP-05000-CASING,Active,2025-11-07 00:00:00.000,36,36,0,36349.70,37437.17,0,0,36,0,0,100.0
25-121,KIMBCLAR,DUMP CHEST TANK,Active,2025-12-15 00:00:00.000,4,4,0,29212.94,39083.84,0,0,4,0,0,100.0
25-122,KIMBCLAR,PROCESS TENSIDE TANK,Active,2025-12-04 00:00:00.000,3,3,0,22329.03,31252.07,0,0,3,0,0,100.0
25-123,KIMBCLAR,BACKWATER TANK,Active,2025-12-15 00:00:00.000,4,4,0,16566.06,16566.06,0,0,4,0,0,100.0
25-349,VERTCORP,EXP TANK SHIPMENT 2 (32),Active,2025-12-15 00:00:00.000,1,1,0,18560.00,19074.29,0,0,1,0,0,100.0
25-354,VERTCORP,EXP TANK SHIPMENT 7 (24),Active,2025-12-15 00:00:00.000,1,1,0,13920.00,14365.71,0,0,1,0,0,100.0
25-357,SYLVAMO,SEAL TANK STAND PIPE,Active,2025-12-30 00:00:00.000,2,2,0,2476.25,2476.25,0,0,2,0,0,100.0
25-358,SYLVAMO,RECTANGULAR SEAL TANK,Active,2025-12-30 00:00:00.000,2,2,0,6832.76,6832.76,0,0,2,0,0,100.0
26-002,FLOQENGI,RAIL BUFFER TANK #1,Active,2026-01-19 00:00:00.000,5,5,0,63798.99,49557.29,0,0,5,0,0,100.0
26-003,FLOQENGI,RAIL BUFFER TANK #2,Active,2026-01-19 00:00:00.000,4,4,0,54835.18,49417.55,0,0,4,0,0,100.0
26-004,FLOQENGI,RAIL BUFFER TANK #3,Active,2026-01-19 00:00:00.000,4,4,0,54835.18,49417.55,0,0,4,0,0,100.0
26-019,GENERA1,NOZZLES W/REPADS,Active,2026-01-28 00:00:00.000,7,7,0,667.95,667.95,0,0,7,0,0,100.0
26-023,SAVATANK,DEMO TANK,Active,2026-03-05 00:00:00.000,6,6,0,369.74,369.74,0,0,6,0,0,100.0
26-026,ANDRITZI,STEAM PIPE REPAIR PIECES,Active,2026-03-16 00:00:00.000,1,1,0,884.10,884.10,0,0,1,0,0,100.0
